task_id_list	courier_id	total_score	willingness
T0006,T0010	C077	60.804	0.1127
T0015,T0024	C033	48.704	0.3182
T0013,T0015	C073	87.338	0.1699
T0015,T0039	C007	37.346	0.212
T0010,T0038	C064	92.177	0.3524
T0013,T0021	C069	45.043	0.5241
T0008,T0026	C043	64.911	0.4957
T0011,T0038	C042	38.898	0.487
T0026,T0033	C070	54.108	0.1429
T0004,T0020	C071	60.188	0.1302
T0023,T0036	C003	38.823	0.3439
T0022,T0030	C027	61.744	0.1836
T0004,T0027	C012	50.082	0.07
T0000,T0008	C076	59.778	0.2339
T0003,T0014	C079	55.212	0.5133
T0019,T0021	C074	42.78	0.1571
T0011,T0020	C046	24.125	0.3894
T0013,T0017	C037	55.316	0.4855
T0014,T0015	C067	44.006	0.2383
T0000,T0027	C057	59.878	0.397
T0003,T0018	C023	76.677	0.2642
T0023,T0036	C006	38.638	0.1571
T0032,T0035	C058	57.871	0.3407
T0010,T0037	C052	56.072	0.114
T0007,T0008	C069	67.863	0.1644
T0017,T0023	C026	71.629	0.4294
T0022,T0023	C007	45.687	0.0947
T0031,T0034	C027	59.904	0.3414
T0021,T0030	C015	49.91	0.2404
T0038	C048	12.455	0.5013
T0034,T0038	C076	51.198	0.3173
T0003,T0025	C056	67.46	0.0715
T0029,T0030	C077	46.538	0.2992
T0022	C049	23.588	0.2511
T0008,T0031	C030	69.262	0.3317
T0021,T0023	C012	71.817	0.5968
T0008,T0014	C064	84.162	0.106
T0017	C026	31.046	0.539
T0005,T0012	C055	44.396	0.5809
T0029	C066	32.261	0.6523
T0011,T0026	C056	51.811	0.4079
T0034,T0038	C046	72.863	0.3736
T0010,T0014	C003	54.245	0.2958
T0012,T0020	C001	52.267	0.1734
T0002,T0025	C073	69.793	0.8254
T0010,T0023	C029	73.98	0.2612
T0031	C030	44.232	0.6311
T0000,T0004	C048	59.547	0.2514
T0037	C015	17.367	0.5563
T0026,T0030	C050	56.986	0.1299
T0021,T0032	C075	71.957	0.2019
T0009,T0038	C030	61.087	0.2848
T0016,T0030	C017	100.0	0.1099
T0004,T0030	C042	70.134	0.0613
T0013,T0037	C046	66.888	0.7155
T0002,T0021	C027	70.155	0.455
T0006,T0017	C009	62.618	0.1443
T0020,T0031	C035	90.12	0.0934
T0013,T0020	C047	68.087	0.0858
T0003	C003	24.199	0.5441
T0036	C012	22.309	0.6874
T0005,T0019	C067	51.459	0.2166
T0004,T0023	C077	68.71	0.3542
T0006,T0023	C051	55.619	0.1809
T0031	C059	22.92	0.2829
T0000	C066	20.726	0.8312
T0014	C053	28.388	0.2404
T0010,T0015	C048	48.064	0.171
T0010,T0013	C002	68.335	0.0169
T0015,T0033	C032	75.459	0.2323
T0001,T0020	C004	39.571	0.6881
T0003	C028	15.068	0.663
T0003,T0035	C040	64.016	0.0924
T0020,T0028	C079	78.194	0.3559
T0000,T0037	C022	53.704	0.0319
T0010,T0037	C029	56.604	0.1872
T0000,T0002	C027	100.0	0.322
T0025,T0036	C067	79.73	0.5403
T0002,T0008	C013	56.712	0.0807
T0021,T0033	C001	58.405	0.1381
T0025,T0028	C039	32.43	0.1381
T0012,T0015	C005	99.763	0.4682
T0007	C013	31.241	0.5328
T0008,T0029	C023	65.982	0.148
T0006,T0013	C039	82.484	0.231
T0013,T0030	C044	67.989	0.2232
T0003,T0011	C053	74.317	0.01
T0017,T0025	C062	100.0	0.1749
T0025,T0030	C054	90.907	0.6124
T0006,T0036	C064	29.652	0.4355
T0026,T0036	C022	40.797	0.033
T0020,T0022	C026	46.432	0.0368
T0037,T0038	C033	70.687	0.2343
T0010,T0027	C023	99.831	0.389
T0008	C027	11.919	0.3278
T0012,T0021	C000	39.078	0.0559
T0027,T0033	C055	43.455	0.0331
T0010,T0036	C010	100.0	0.3852
T0004,T0011	C006	75.676	0.0294
T0025,T0035	C008	81.562	0.2968
T0015,T0029	C071	52.086	0.7318
T0006,T0028	C069	71.267	0.3456
T0001,T0036	C032	97.748	0.0566
T0003,T0022	C023	93.962	0.1993
T0016,T0022	C026	30.217	0.065
T0016,T0032	C061	47.963	0.2575
T0007,T0026	C045	42.201	0.01
T0012,T0024	C072	66.875	0.4312
T0014,T0016	C009	42.08	0.2595
T0002,T0033	C020	39.16	0.462
T0000,T0009	C063	46.392	0.1251
T0001,T0010	C077	62.383	0.0168
T0031,T0034	C048	70.758	0.4979
T0018	C057	47.764	0.5722
T0016,T0039	C078	60.475	0.1994
T0014,T0035	C043	53.291	0.2792
T0018,T0020	C006	66.197	0.2004
T0000,T0016	C060	48.651	0.1304
T0008,T0018	C015	60.905	0.2881
T0007,T0027	C015	75.141	0.2121
T0016,T0022	C003	63.964	0.5822
T0033	C043	42.57	0.2324
T0010,T0023	C051	47.707	0.2769
T0004,T0009	C054	70.521	0.0957
T0008,T0025	C029	63.066	0.037
T0000,T0032	C003	52.525	0.8218
T0013	C013	40.979	0.2651
T0034,T0037	C035	59.809	0.4136
T0000,T0006	C053	55.062	0.4785
T0017,T0038	C036	70.502	0.1449
T0019,T0039	C059	81.943	0.3379
T0032	C013	28.298	0.2396
T0017	C065	14.674	0.2761
T0008,T0032	C005	44.999	0.5137
T0010,T0012	C058	82.82	0.2306
T0020,T0032	C070	70.039	0.5787
T0000,T0001	C034	71.19	0.5829
T0002,T0036	C068	67.552	0.2437
T0026,T0039	C038	63.569	0.4239
T0004	C048	20.379	0.6475
T0005,T0010	C014	67.915	0.3419
T0002,T0025	C075	29.324	0.5385
T0028,T0030	C046	36.115	0.7076
T0005,T0015	C056	85.533	0.5828
T0012,T0038	C003	73.018	0.4359
T0035	C047	15.553	0.5806
T0006,T0029	C050	38.507	0.2749
T0007	C016	23.816	0.4162
T0007,T0017	C078	79.06	0.3534
T0023,T0036	C047	44.551	0.0392
T0030	C027	49.987	0.2747
T0012,T0037	C009	28.309	0.6688
T0016,T0039	C055	91.399	0.2006
T0002,T0018	C043	34.557	0.0824
T0013,T0017	C053	35.941	0.8295
T0030,T0039	C053	57.336	0.0771
T0018,T0036	C012	47.297	0.0953
T0005,T0020	C005	46.823	0.01
T0010,T0038	C042	86.429	0.4882
T0007,T0021	C056	70.255	0.0186
T0006,T0026	C036	44.477	0.4074
T0005,T0034	C043	57.417	0.3509
T0011,T0021	C057	81.154	0.3351
T0002,T0006	C001	56.208	0.1106
T0025,T0027	C034	84.935	0.6028
T0023,T0035	C007	60.162	0.1215
T0003,T0016	C052	40.671	0.5878
T0032	C024	31.749	0.4449
T0001	C003	36.188	0.8095
T0002,T0019	C055	56.882	0.5778
T0026,T0038	C068	58.422	0.1067
T0012,T0032	C065	52.609	0.1483
T0001,T0028	C057	55.898	0.685
T0012,T0035	C048	62.227	0.2851
T0005,T0013	C025	42.558	0.6215
T0023,T0026	C023	76.797	0.1079
T0008,T0020	C027	49.19	0.113
T0008,T0026	C064	70.961	0.238
T0003,T0025	C028	40.802	0.2463
T0012	C017	39.843	0.9009
T0032	C012	32.846	0.7648
T0005,T0020	C067	38.581	0.0526
T0006,T0011	C000	59.882	0.1243
T0010,T0031	C004	65.11	0.0175
T0008,T0022	C015	58.435	0.2425
T0017,T0023	C037	45.243	0.1532
T0030,T0035	C063	43.728	0.1987
T0009,T0018	C044	79.063	0.6305
T0002,T0039	C052	74.336	0.3834
T0004,T0035	C061	65.428	0.157
T0005,T0018	C063	23.247	0.5248
T0000,T0005	C038	39.522	0.22
T0006,T0011	C032	42.399	0.317
T0009,T0033	C069	54.141	0.0819
T0002,T0028	C020	59.805	0.6469
T0001,T0031	C021	86.708	0.3366
T0039	C064	14.784	0.3832
T0007,T0016	C072	36.251	0.2518
T0020,T0036	C049	56.849	0.2931
T0024,T0038	C040	37.474	0.3862
T0026,T0039	C008	60.652	0.1885
T0003,T0019	C053	53.931	0.0918
T0016,T0027	C015	85.192	0.1556
T0016,T0021	C073	53.201	0.0517
T0007,T0019	C021	81.022	0.6463
T0011,T0012	C004	49.195	0.0323
T0018,T0035	C071	70.612	0.1119
T0021,T0033	C029	41.018	0.2281
T0028	C033	21.706	0.8125
T0007,T0032	C043	81.925	0.0506
T0025,T0030	C050	84.606	0.2268
T0025,T0039	C078	56.871	0.3109
T0017,T0037	C071	75.501	0.3903
T0017,T0018	C011	48.474	0.2623
T0026,T0028	C079	56.901	0.2078
T0001,T0016	C073	75.119	0.121
T0035,T0037	C036	64.342	0.1525
T0008,T0037	C046	89.162	0.7787
T0014,T0016	C051	78.99	0.0803
T0005,T0027	C021	63.599	0.1654
T0023,T0026	C046	32.148	0.4045
T0006,T0025	C068	40.511	0.145
T0031,T0039	C037	68.628	0.1892
T0029,T0038	C054	67.941	0.3896
T0012,T0024	C013	52.394	0.2849
T0021,T0028	C060	34.416	0.3797
T0003,T0036	C043	87.723	0.0273
T0018,T0039	C077	58.884	0.0987
T0003,T0035	C056	80.021	0.6335
T0022,T0032	C053	39.933	0.4004
T0013	C076	14.72	0.8606
T0031,T0034	C016	46.606	0.4232
T0017	C022	34.117	0.5297
T0005,T0012	C074	41.693	0.1085
T0002,T0035	C025	52.509	0.3018
T0007	C017	42.452	0.1973
T0007,T0020	C012	78.808	0.1721
T0025	C025	11.848	0.5314
T0002,T0008	C066	58.534	0.0904
T0017	C036	32.708	0.7582
T0031	C029	11.715	0.798
T0002,T0016	C020	78.704	0.6631
T0010	C051	10.878	0.5464
T0004,T0036	C023	38.412	0.102
T0022,T0031	C075	58.61	0.2269
T0019	C008	11.398	0.6561
T0028	C065	49.969	0.3471
T0022,T0024	C050	62.612	0.3679
T0037,T0039	C009	21.546	0.2195
T0021,T0026	C077	62.764	0.2549
T0009,T0033	C062	60.515	0.404
T0017,T0018	C023	72.813	0.4294
T0011,T0013	C012	63.835	0.0224
T0013,T0039	C071	65.283	0.3829
T0004,T0013	C041	67.802	0.169
T0024,T0035	C056	62.452	0.1835
T0017,T0038	C011	38.186	0.5024
T0021,T0032	C064	52.906	0.0738
T0000,T0020	C053	52.353	0.2511
T0008,T0027	C060	58.701	0.029
T0011,T0032	C071	60.026	0.2247
T0006,T0019	C020	52.471	0.0848
T0006,T0026	C004	30.429	0.2216
T0012,T0038	C004	48.861	0.0379
T0000,T0013	C077	75.512	0.2225
T0022,T0031	C034	45.229	0.5506
T0018,T0028	C021	81.054	0.497
T0002,T0012	C018	55.466	0.0599
T0000,T0028	C000	60.397	0.435
T0009,T0019	C018	59.079	0.5195
T0028,T0029	C038	31.173	0.1323
T0021,T0030	C073	53.43	0.0854
T0036	C005	43.019	0.7595
T0015,T0030	C039	46.523	0.01
T0029,T0032	C035	58.886	0.1592
T0006,T0015	C060	58.206	0.3503
T0020,T0025	C000	93.546	0.079
T0012,T0031	C066	41.724	0.1912
T0025,T0029	C025	26.787	0.3014
T0030	C005	19.177	0.6211
T0008,T0018	C022	79.42	0.2746
T0012	C003	43.423	0.6672
T0005,T0029	C004	95.491	0.2684
T0020,T0024	C014	86.199	0.4937
T0000,T0005	C042	62.664	0.1443
T0015,T0038	C010	78.693	0.2044
T0014,T0028	C029	67.424	0.2176
T0017,T0022	C076	64.395	0.1364
T0008,T0018	C067	33.122	0.1077
T0004,T0033	C007	33.534	0.4852
T0032,T0039	C001	94.187	0.7189
T0013,T0017	C071	68.99	0.6387
T0001,T0014	C033	66.85	0.1095
T0030,T0038	C045	56.74	0.0812
T0027	C054	31.239	0.2796
T0021,T0027	C002	79.894	0.2527
T0007,T0009	C036	100.0	0.1626
T0003,T0019	C013	38.667	0.1319
T0011,T0020	C020	32.797	0.2242
T0017,T0034	C049	61.373	0.1972
T0006,T0029	C070	64.731	0.0872
T0019,T0030	C078	42.141	0.0425
T0011,T0032	C038	67.801	0.2195
T0007,T0014	C017	58.149	0.0903
T0005,T0020	C027	70.355	0.0892
T0036	C033	34.108	0.5287
T0016,T0019	C072	37.291	0.4618
T0005	C055	12.953	0.8433
T0019,T0028	C032	79.522	0.2246
T0022,T0026	C062	63.078	0.0843
T0015,T0019	C054	68.233	0.3193
T0000,T0032	C044	36.842	0.057
T0022,T0034	C024	62.487	0.1637
T0012,T0025	C050	97.076	0.2887
T0003,T0023	C022	74.207	0.2626
T0011,T0026	C008	49.65	0.6814
T0012,T0018	C051	76.905	0.525
T0021,T0022	C052	45.012	0.102
T0005,T0021	C056	91.882	0.1703
T0011,T0013	C025	63.379	0.4449
T0009,T0037	C017	51.54	0.4744
T0006,T0009	C006	37.811	0.1735
T0021,T0039	C002	66.558	0.3217
T0012,T0016	C046	40.835	0.2059
T0007,T0032	C033	57.835	0.4374
T0011,T0028	C055	65.378	0.4932
T0024,T0025	C065	33.345	0.4126
T0004,T0032	C047	70.648	0.5786
T0021,T0028	C050	100.0	0.5608
T0003,T0034	C027	44.962	0.6253
T0007,T0028	C033	74.42	0.6264
T0020,T0029	C068	27.375	0.0225
T0007,T0019	C017	65.011	0.1599
T0009,T0016	C069	66.668	0.1938
T0008,T0037	C006	73.021	0.3852
T0023,T0034	C001	43.914	0.0899
T0016,T0020	C053	67.018	0.2203
T0004,T0039	C076	92.712	0.0924
T0018	C067	15.85	0.2327
T0015,T0033	C033	65.765	0.2418
T0012,T0029	C042	64.925	0.3622
T0007,T0023	C011	51.168	0.4779
T0007,T0033	C053	58.396	0.1698
T0000,T0022	C021	50.93	0.752
T0017,T0029	C018	39.121	0.0897
T0020,T0038	C027	59.957	0.1492
T0005,T0036	C042	58.176	0.1511
T0011,T0022	C051	47.32	0.4133
T0018	C015	29.427	0.7153
T0013,T0027	C047	78.387	0.01
T0020,T0031	C022	59.802	0.1295
T0004,T0010	C051	37.122	0.3212
T0000,T0015	C021	70.128	0.1642
T0024,T0032	C036	85.718	0.2327
T0006,T0022	C063	69.055	0.1843
T0002,T0038	C057	57.62	0.1983
T0001,T0011	C006	66.11	0.0903
T0002,T0024	C050	48.748	0.387
T0004,T0010	C038	58.837	0.0952
T0010,T0017	C042	83.316	0.5977
T0003,T0037	C029	74.623	0.2327
T0008,T0031	C045	61.887	0.0967
T0008,T0024	C058	58.652	0.3771
T0002,T0023	C070	58.286	0.3545
T0005,T0021	C021	45.031	0.3182
T0017,T0018	C007	38.79	0.1075
T0000,T0022	C070	31.594	0.1068
T0004,T0022	C066	84.608	0.4148
T0015	C065	28.009	0.7872
T0020	C055	13.07	0.692
T0028,T0030	C003	78.276	0.2397
T0030,T0035	C015	34.822	0.024
T0000,T0017	C012	61.003	0.1486
T0019,T0022	C022	39.74	0.0487
T0000,T0015	C069	39.584	0.3449
T0013,T0027	C008	46.273	0.2276
T0001	C042	33.392	0.1757
T0026,T0037	C063	42.659	0.6625
T0012,T0018	C007	67.897	0.3433
T0010,T0021	C061	71.283	0.2705
T0021,T0024	C014	57.988	0.4749
T0007,T0037	C063	45.28	0.5147
T0003,T0012	C016	64.471	0.104
T0002,T0027	C066	70.657	0.0281
T0020,T0021	C045	66.705	0.1644
T0008,T0029	C022	84.39	0.3101
T0008,T0035	C004	55.06	0.0892
T0008,T0020	C005	41.697	0.1219
T0025,T0028	C018	63.133	0.5595
T0014,T0024	C026	53.3	0.01
T0019,T0021	C026	70.305	0.4876
T0025,T0032	C023	47.013	0.01
T0019	C009	28.713	0.3613
T0005,T0035	C048	48.088	0.1898
T0005,T0014	C035	61.816	0.2816
T0009,T0016	C073	71.13	0.1562
T0006,T0021	C031	53.775	0.2046
T0002,T0011	C066	46.817	0.1036
T0020,T0037	C059	53.133	0.107
T0002,T0037	C070	94.969	0.1962
T0008,T0017	C065	33.688	0.1269
T0009,T0024	C052	66.638	0.7651
T0034,T0035	C050	81.047	0.3759
T0011,T0030	C028	38.015	0.6914
T0012,T0016	C044	43.006	0.1028
T0004,T0007	C010	39.817	0.1095
T0007	C069	38.258	0.2068
T0015,T0039	C028	42.862	0.2396
T0011,T0036	C053	74.224	0.0944
T0020	C062	45.065	0.4788
T0034	C078	23.746	0.1937
T0032	C046	31.17	0.7393
T0003,T0010	C000	78.742	0.086
T0021,T0036	C052	67.838	0.1703
T0013,T0022	C000	65.101	0.7685
T0004,T0012	C068	49.521	0.7368
T0023,T0034	C067	63.385	0.3844
T0012,T0015	C001	73.372	0.148
T0038,T0039	C053	61.117	0.8788
T0003,T0021	C002	63.129	0.2649
T0016,T0035	C047	44.717	0.4878
T0010,T0016	C053	76.667	0.3894
T0001,T0034	C019	91.502	0.2852
T0030,T0034	C049	73.452	0.4082
T0014	C050	16.832	0.378
T0007,T0035	C049	77.725	0.5047
T0027,T0036	C033	52.515	0.4975
T0010,T0031	C051	31.495	0.3338
T0003,T0012	C061	24.661	0.1583
T0004,T0008	C078	62.752	0.6002
T0013,T0032	C003	71.566	0.3673
T0008,T0039	C077	89.921	0.0889
T0000,T0022	C079	42.113	0.076
T0020,T0035	C061	69.118	0.482
T0030,T0038	C072	48.573	0.3967
T0001,T0018	C058	73.258	0.2008
T0007,T0020	C045	72.569	0.1492
T0007,T0009	C048	33.922	0.0729
T0003,T0039	C072	80.027	0.1428
T0024,T0028	C065	71.519	0.1136
T0000,T0007	C064	100.0	0.0107
T0026,T0039	C071	60.671	0.2736
T0010,T0021	C036	45.598	0.1596
T0002,T0015	C076	56.696	0.1275
T0019,T0022	C048	53.518	0.3901
T0030,T0037	C062	67.001	0.2453
T0025,T0026	C040	64.947	0.3458
T0021	C036	27.261	0.3918
T0004,T0030	C026	63.317	0.3504
T0003,T0022	C041	33.689	0.143
T0021,T0023	C030	36.807	0.2418
T0000,T0033	C022	37.693	0.1422
T0015,T0022	C000	73.934	0.6309
T0023,T0025	C002	62.424	0.1608
T0006,T0034	C063	63.959	0.2649
T0031,T0034	C029	62.419	0.7292
T0022,T0031	C005	39.364	0.4512
T0008,T0011	C026	86.962	0.17
T0014,T0033	C072	66.282	0.4878
T0039	C005	36.195	0.621
T0020,T0032	C026	67.017	0.2891
T0009,T0020	C051	69.534	0.3992
T0000,T0037	C075	23.992	0.3016
T0032,T0033	C025	58.407	0.4892
T0000	C042	44.581	0.6529
T0006,T0039	C048	39.634	0.6299
T0018,T0023	C019	60.175	0.2515
T0024,T0031	C036	100.0	0.01
T0008,T0017	C049	74.647	0.2003
T0006,T0020	C060	55.494	0.1636
T0001,T0015	C042	51.796	0.1125
T0002,T0017	C036	58.118	0.3798
T0034,T0037	C075	59.771	0.2736
T0008,T0010	C011	63.777	0.2059
T0007,T0035	C015	57.072	0.1479
T0004,T0026	C026	49.617	0.6542
T0026,T0037	C058	69.271	0.1095
T0013,T0033	C018	55.192	0.1088
T0016,T0031	C054	33.425	0.0962
T0023,T0029	C012	54.013	0.2078
T0026,T0028	C013	79.867	0.0826
T0015,T0035	C079	66.625	0.1633
T0005,T0015	C036	61.822	0.0427
T0001,T0015	C072	71.584	0.7479
T0015,T0027	C024	41.508	0.2606
T0027,T0028	C058	48.983	0.0992
T0023,T0026	C007	44.0	0.0452
T0021	C017	48.453	0.6037
T0024,T0030	C077	21.151	0.108
T0013,T0029	C076	61.647	0.7119
T0000,T0010	C011	49.566	0.2199
T0018,T0039	C069	48.763	0.0276
T0000,T0025	C054	82.97	0.3691
T0027,T0039	C024	27.187	0.5981
T0011,T0021	C042	84.301	0.1827
T0018,T0029	C004	68.821	0.6602
T0002,T0020	C078	80.318	0.1597
T0009	C046	33.746	0.6081
T0008,T0030	C002	40.34	0.2261
T0012,T0026	C004	37.112	0.0502
T0012,T0031	C065	68.116	0.211
T0000,T0015	C055	38.248	0.1716
T0036,T0037	C047	41.161	0.1766
T0009,T0032	C024	52.916	0.1031
T0037	C005	41.03	0.2388
T0014,T0035	C050	63.88	0.1361
T0020,T0031	C044	68.029	0.36
T0032,T0036	C005	60.957	0.5261
T0001,T0012	C052	68.92	0.5197
T0003,T0014	C036	49.081	0.8297
T0011,T0037	C010	51.788	0.3401
T0015,T0021	C033	33.596	0.0662
T0008,T0030	C078	44.653	0.1188
T0025,T0027	C016	55.2	0.6575
T0010,T0029	C048	71.454	0.2262
T0039	C027	23.778	0.4577
T0027,T0028	C065	55.038	0.1841
T0008	C017	39.071	0.2478
T0018,T0024	C060	74.432	0.1134
T0007,T0020	C034	24.564	0.3154
T0008,T0037	C016	62.076	0.3066
T0026,T0028	C049	66.705	0.1293
T0020,T0031	C008	37.728	0.1097
T0026,T0037	C036	45.64	0.3074
T0014,T0019	C032	100.0	0.0621
T0016,T0026	C013	45.33	0.3181
T0029,T0032	C074	66.013	0.3928
T0024,T0037	C059	38.33	0.0715
T0018,T0037	C033	66.056	0.0851
T0012,T0028	C072	85.093	0.4231
T0004,T0014	C050	43.342	0.2398
T0018,T0020	C079	75.376	0.3849
T0010,T0037	C055	47.674	0.3869
T0024,T0031	C004	30.953	0.0322
T0020,T0032	C076	73.964	0.3589
T0002,T0016	C011	67.875	0.0593
T0013,T0022	C010	47.528	0.4704
T0028,T0036	C029	89.355	0.0768
T0019,T0034	C004	33.201	0.4716
T0011,T0036	C070	62.238	0.5238
T0002,T0017	C029	68.416	0.3182
T0013,T0021	C057	69.909	0.1892
T0003,T0026	C039	55.786	0.1277
T0032	C043	44.946	0.7127
T0014,T0017	C043	45.148	0.592
T0016,T0029	C022	96.945	0.3615
T0002,T0005	C065	50.816	0.5969
T0002,T0006	C007	77.773	0.1964
T0010,T0031	C032	52.492	0.1633
T0000,T0025	C052	78.358	0.4385
T0006,T0024	C005	29.861	0.396
T0008,T0018	C044	64.727	0.3036
T0014,T0027	C026	48.43	0.2829
T0005,T0018	C039	49.202	0.4581
T0011,T0033	C029	37.981	0.093
T0024,T0030	C078	55.935	0.1364
T0003,T0031	C015	50.712	0.0508
T0020	C027	35.039	0.4304
T0005	C073	11.9	0.1899
T0004,T0020	C034	44.565	0.3213
T0004,T0037	C063	89.256	0.1009
T0021,T0035	C039	56.851	0.0166
T0022,T0028	C050	57.355	0.2484
T0026,T0033	C056	48.451	0.2062
T0028	C063	48.777	0.7044
T0015,T0029	C000	51.842	0.2415
T0015,T0023	C001	28.74	0.2615
T0016,T0036	C067	86.184	0.3118
T0018,T0023	C064	65.247	0.2406
T0002,T0037	C003	52.334	0.1297
T0006,T0009	C053	56.218	0.4199
T0001,T0004	C047	60.32	0.4452
T0028,T0033	C055	46.028	0.5442
T0035	C057	22.288	0.5973
T0018,T0026	C065	51.57	0.3233
T0003	C079	38.042	0.8015
T0003,T0020	C018	52.138	0.1909
T0002,T0015	C012	47.703	0.6326
T0002,T0015	C028	36.922	0.1186
T0015,T0016	C067	59.128	0.0443
T0002,T0005	C033	35.557	0.01
T0011,T0014	C063	73.855	0.1685
T0011,T0029	C020	59.018	0.1616
T0002,T0011	C077	55.126	0.1677
T0013,T0038	C049	42.128	0.1368
T0017,T0036	C068	58.633	0.1186
T0032,T0036	C023	57.236	0.0732
T0017,T0022	C036	49.595	0.4884
T0020,T0031	C079	78.372	0.424
T0006,T0039	C052	74.532	0.3999
T0013,T0036	C037	49.857	0.8514
T0031,T0032	C071	77.33	0.632
T0005,T0032	C026	55.967	0.1319
T0030,T0036	C024	44.112	0.2137
T0039	C023	16.289	0.7919
T0019,T0031	C039	67.879	0.0452
T0009,T0027	C005	61.613	0.1121
T0022,T0033	C077	96.499	0.4094
T0001,T0010	C045	58.958	0.5259
T0012,T0022	C020	38.511	0.1242
T0009,T0012	C062	70.773	0.3697
T0017,T0026	C067	74.565	0.2154
T0005,T0018	C064	56.262	0.0956
T0008,T0011	C040	42.677	0.2207
T0011,T0023	C075	39.651	0.0418
T0022,T0038	C075	64.182	0.156
T0003,T0017	C079	62.75	0.4777
T0010,T0014	C079	47.774	0.3448
T0010,T0015	C054	45.478	0.1355
T0017,T0035	C051	85.368	0.216
T0017,T0018	C062	81.556	0.3302
T0018,T0032	C074	93.896	0.3199
T0000,T0001	C060	63.092	0.2073
T0023	C058	44.444	0.8485
T0000,T0038	C000	50.09	0.5524
T0014,T0022	C037	66.779	0.1674
T0035	C032	23.45	0.7405
T0017	C013	31.569	0.4691
T0018,T0022	C065	46.018	0.4623
T0019,T0030	C021	57.044	0.3102
T0010,T0023	C075	25.47	0.1821
T0017,T0029	C071	59.943	0.7208
T0028	C059	12.043	0.8399
T0033,T0038	C007	30.724	0.506
T0008,T0029	C051	40.058	0.0324
T0006,T0034	C052	61.504	0.5133
T0002,T0032	C005	41.295	0.3244
T0001,T0012	C018	71.954	0.2655
T0024,T0029	C028	37.693	0.2716
T0038,T0039	C015	72.368	0.4324
T0005,T0020	C060	58.231	0.1058
T0025,T0032	C010	100.0	0.0617
T0009,T0038	C029	51.699	0.3077
T0001,T0003	C048	55.901	0.0758
T0002,T0006	C017	62.604	0.425
T0014,T0035	C021	49.479	0.0275
T0021,T0028	C020	37.499	0.1377
T0008,T0033	C052	69.031	0.1388
T0027	C043	33.363	0.1494
T0012,T0028	C055	67.662	0.6214
T0018,T0034	C006	45.147	0.0346
T0009,T0029	C042	83.425	0.4972
T0006,T0017	C026	64.574	0.2223
T0000,T0024	C015	75.921	0.4404
T0013,T0037	C014	51.409	0.1688
T0012,T0038	C056	62.97	0.0886
T0000,T0004	C031	41.758	0.01
T0021,T0035	C079	74.113	0.2125
T0004,T0014	C046	33.999	0.4
T0017,T0035	C008	61.889	0.2705
T0012,T0023	C067	58.792	0.0975
T0005,T0029	C078	47.211	0.3964
T0008,T0012	C033	36.034	0.2928
T0007,T0015	C070	66.549	0.1001
T0008,T0014	C078	66.236	0.079
T0024,T0025	C036	61.128	0.0637
T0013,T0033	C016	70.512	0.3221
T0007,T0015	C043	59.53	0.0326
T0010,T0028	C074	51.551	0.8136
T0008,T0029	C052	68.418	0.3171
T0018,T0028	C069	47.86	0.3097
T0011,T0023	C078	60.809	0.1416
T0000,T0029	C054	63.889	0.1943
T0001,T0027	C047	58.241	0.0568
T0000,T0008	C036	72.918	0.2072
T0027	C004	33.692	0.5892
T0011,T0024	C015	99.487	0.3901
T0006,T0023	C056	88.855	0.2167
T0012,T0034	C077	61.75	0.0947
T0009,T0021	C005	71.5	0.1136
T0014,T0020	C070	80.991	0.6214
T0015,T0033	C071	94.621	0.7049
T0010,T0035	C057	67.344	0.2599
T0006,T0020	C000	78.78	0.0483
T0018,T0025	C018	73.029	0.3111
T0006,T0020	C001	44.608	0.0821
T0019,T0032	C010	64.66	0.0972
T0029,T0038	C020	45.234	0.1184
T0002,T0023	C023	61.656	0.1512
T0024	C031	11.652	0.8445
T0022,T0029	C044	59.206	0.2727
T0003,T0005	C039	78.545	0.1107
T0006,T0019	C014	72.105	0.6664
T0021,T0026	C028	53.571	0.1634
T0009,T0027	C026	73.628	0.46
T0020	C041	38.596	0.6368
T0004,T0036	C043	63.095	0.0871
T0005,T0039	C055	51.767	0.2733
T0025	C032	28.29	0.2373
T0004,T0010	C073	68.684	0.4396
T0005,T0006	C015	59.869	0.4335
T0010	C065	38.767	0.4797
T0003,T0039	C024	64.598	0.4208
T0035	C007	43.524	0.6061
T0020,T0030	C048	63.849	0.01
T0016,T0039	C050	63.112	0.2589
T0013,T0020	C044	63.619	0.5852
T0019,T0036	C028	80.908	0.4389
T0014,T0023	C005	59.79	0.233
T0030,T0034	C061	58.118	0.1659
T0024,T0026	C009	50.568	0.1282
T0011,T0025	C009	32.321	0.4926
T0010,T0028	C027	60.207	0.1037
T0016,T0031	C019	74.919	0.1133
T0024,T0026	C003	87.664	0.4667
T0024,T0029	C070	49.058	0.0889
T0028,T0038	C068	67.15	0.0851
T0016,T0034	C067	50.212	0.156
T0002,T0038	C004	46.317	0.0665
T0010,T0028	C021	97.636	0.0959
T0002,T0032	C072	40.955	0.1002
T0007,T0020	C000	68.259	0.0447
T0024,T0029	C059	28.427	0.0855
T0010,T0011	C017	52.263	0.2568
T0003,T0020	C046	31.098	0.3964
T0003,T0009	C063	38.383	0.3809
T0007,T0036	C037	42.663	0.6454
T0034	C047	33.115	0.2428
T0007,T0013	C033	65.106	0.1388
