task_id_list	courier_id	total_score	willingness
T0002,T0011	C0016	15.164912	0.504617
T0002,T0011	C0009	15.617775	0.440438
T0002,T0011	C0015	16.931264	0.489586
T0002,T0011	C0004	16.532547	0.390928
T0002,T0011	C0021	18.115296	0.444093
T0002,T0011	C0011	19.813964	0.515030
T0002,T0011	C0023	17.194062	0.400691
T0002,T0011	C0018	21.064693	0.594105
T0002,T0011	C0000	16.620160	0.381518
T0002,T0011	C0014	19.737217	0.459953
T0002,T0012	C0002	10.011344	0.491285
T0002,T0012	C0009	11.419167	0.526157
T0002,T0012	C0005	13.209154	0.555240
T0002,T0012	C0004	15.125729	0.524671
T0002,T0012	C0015	17.392845	0.558522
T0002,T0012	C0023	16.166529	0.576573
T0002,T0012	C0017	15.822521	0.415476
T0002,T0012	C0000	17.729424	0.474415
T0002,T0012	C0014	17.757197	0.454390
T0002,T0012	C0001	19.783932	0.505634
T0002,T0012	C0008	20.081884	0.519810
T0002,T0012	C0016	20.612097	0.617656
T0002,T0012	C0018	22.024168	0.618719
T0002,T0012	C0007	22.539070	0.468978
T0002,T0012	C0011	20.848851	0.392762
T0002,T0013	C0009	16.422063	0.677209
T0002,T0013	C0007	12.290465	0.365076
T0002,T0013	C0000	16.374697	0.458006
T0002,T0013	C0002	15.788815	0.523741
T0002,T0013	C0001	15.487113	0.414263
T0002,T0013	C0021	17.497309	0.376158
T0002,T0013	C0012	20.148139	0.549592
T0002,T0013	C0011	19.422842	0.487497
T0002,T0013	C0023	21.474761	0.593014
T0002,T0013	C0016	19.672316	0.453867
T0002,T0013	C0005	18.777084	0.393857
T0002,T0013	C0014	22.476840	0.526820
T0002,T0013	C0010	24.396433	0.444210
T0002,T0013	C0018	23.985182	0.450185
T0002,T0014	C0002	14.489298	0.582451
T0002,T0014	C0000	15.717822	0.563205
T0002,T0014	C0023	17.256703	0.616919
T0002,T0014	C0005	17.878026	0.573008
T0002,T0014	C0011	16.586422	0.499002
T0002,T0014	C0001	18.354830	0.481967
T0002,T0014	C0009	21.939535	0.620822
T0002,T0014	C0020	20.220036	0.439981
T0002,T0014	C0007	22.257343	0.479520
T0002,T0014	C0015	21.446120	0.400195
T0003,T0004	C0011	21.649205	0.577216
T0003,T0004	C0015	24.227629	0.687744
T0003,T0004	C0009	23.335308	0.605355
T0003,T0004	C0001	20.242336	0.372989
T0003,T0004	C0016	23.386741	0.483071
T0003,T0004	C0000	22.072909	0.393869
T0003,T0004	C0005	21.688687	0.416367
T0003,T0004	C0002	22.752668	0.370707
T0003,T0004	C0003	25.074105	0.545312
T0003,T0004	C0023	21.332037	0.310265
T0003,T0005	C0001	14.509538	0.539344
T0003,T0005	C0005	17.298790	0.572338
T0003,T0005	C0007	15.508587	0.501667
T0003,T0005	C0000	18.042673	0.556731
T0003,T0005	C0017	18.301711	0.508947
T0003,T0005	C0020	18.093653	0.524725
T0003,T0005	C0021	20.512266	0.619379
T0003,T0005	C0010	16.720367	0.373008
T0003,T0005	C0006	18.508226	0.517794
T0003,T0005	C0015	17.212880	0.397792
T0003,T0005	C0003	19.466403	0.500502
T0003,T0005	C0023	21.212071	0.460228
T0003,T0005	C0019	21.673651	0.426526
T0003,T0005	C0008	22.975987	0.463221
T0003,T0006	C0010	9.807052	0.342194
T0003,T0006	C0005	15.681998	0.552386
T0003,T0006	C0017	13.414452	0.427587
T0003,T0006	C0023	17.307841	0.490828
T0003,T0006	C0012	18.232448	0.525200
T0003,T0006	C0020	19.102282	0.508737
T0003,T0006	C0002	17.657406	0.417843
T0003,T0006	C0007	21.475143	0.453538
T0003,T0006	C0015	20.947490	0.468262
T0003,T0006	C0001	16.293834	0.168922
T0003,T0006	C0021	24.187155	0.513597
T0003,T0006	C0004	23.326711	0.365549
T0003,T0006	C0016	24.017395	0.383192
T0003,T0006	C0013	24.879012	0.423627
T0003,T0006	C0011	24.298711	0.458058
T0003,T0007	C0002	12.868042	0.486576
T0003,T0007	C0014	17.614764	0.537446
T0003,T0007	C0009	17.788040	0.487209
T0003,T0007	C0015	18.567336	0.516407
T0003,T0007	C0000	19.422537	0.461630
T0003,T0007	C0004	22.704882	0.634192
T0003,T0007	C0016	20.182767	0.511364
T0003,T0007	C0007	21.261741	0.559115
T0003,T0007	C0005	17.988009	0.389085
T0003,T0007	C0003	21.882354	0.501833
T0003,T0007	C0001	20.809936	0.477545
T0003,T0008	C0020	11.552216	0.587481
T0003,T0008	C0002	10.758696	0.437286
T0003,T0008	C0000	11.811846	0.407603
T0003,T0008	C0005	12.852685	0.471029
T0003,T0008	C0010	13.915011	0.525698
T0003,T0008	C0001	15.601327	0.550879
T0003,T0008	C0012	14.993080	0.444206
T0003,T0008	C0017	15.575338	0.418500
T0003,T0008	C0007	17.979977	0.527542
T0003,T0008	C0006	19.063911	0.535629
T0003,T0008	C0019	19.721806	0.520989
T0003,T0008	C0008	20.813751	0.527904
T0003,T0009	C0005	12.865810	0.489936
T0003,T0009	C0001	20.029163	0.636504
T0003,T0009	C0009	17.919896	0.516402
T0003,T0009	C0002	19.012913	0.444413
T0003,T0009	C0022	24.721598	0.560453
T0003,T0009	C0010	23.049567	0.418359
T0003,T0009	C0008	25.517226	0.616990
T0003,T0009	C0023	24.344638	0.503875
T0003,T0009	C0015	25.790199	0.595693
T0003,T0009	C0014	24.333820	0.500465
T0003,T0009	C0006	23.952442	0.489618
T0003,T0009	C0004	24.058128	0.527920
T0003,T0009	C0007	23.737992	0.506167
T0003,T0010	C0005	9.315783	0.494319
T0003,T0010	C0001	10.660002	0.386449
T0003,T0010	C0020	13.933229	0.448314
T0003,T0010	C0021	15.110267	0.512923
T0003,T0010	C0000	12.866148	0.382284
T0003,T0010	C0012	15.642500	0.485466
T0003,T0010	C0023	13.589833	0.398733
T0003,T0010	C0007	15.158595	0.346139
T0003,T0010	C0002	17.073508	0.366524
T0003,T0010	C0016	17.686678	0.430546
T0003,T0011	C0002	6.381994	0.572742
T0003,T0011	C0005	10.511299	0.578373
T0003,T0011	C0001	13.535396	0.454774
T0003,T0011	C0014	14.829686	0.489473
T0003,T0011	C0016	17.783263	0.617330
T0003,T0011	C0007	18.265699	0.472861
T0003,T0011	C0000	16.456766	0.405956
T0003,T0011	C0013	15.691011	0.362361
T0003,T0011	C0012	18.695006	0.510195
T0003,T0011	C0009	17.878619	0.385303
T0003,T0012	C0002	14.250850	0.641873
T0003,T0012	C0009	9.376199	0.399841
T0003,T0012	C0007	12.337400	0.489335
T0003,T0012	C0003	18.575039	0.498725
T0003,T0012	C0004	19.471427	0.493061
T0003,T0012	C0014	18.123103	0.417656
T0003,T0012	C0011	21.122086	0.551514
T0003,T0012	C0016	21.148404	0.484778
T0003,T0012	C0005	20.677570	0.387636
T0003,T0012	C0010	22.473096	0.466583
T0003,T0012	C0012	23.441974	0.549107
T0003,T0012	C0023	21.300179	0.346453
T0003,T0012	C0008	23.205793	0.524376
T0003,T0012	C0001	23.948313	0.461893
T0003,T0013	C0000	6.281480	0.557740
T0003,T0013	C0005	12.221731	0.613412
T0003,T0013	C0006	16.318547	0.625481
T0003,T0013	C0015	16.077798	0.525428
T0003,T0013	C0012	17.945585	0.590835
T0003,T0013	C0010	15.031302	0.400613
T0003,T0013	C0017	14.015141	0.409122
T0003,T0013	C0009	15.186066	0.495876
T0003,T0013	C0014	19.603162	0.682130
T0003,T0013	C0007	19.415392	0.533512
T0003,T0014	C0010	11.840622	0.624046
T0003,T0014	C0005	8.597562	0.325044
T0003,T0014	C0002	9.866118	0.359991
T0003,T0014	C0000	11.335055	0.386325
T0003,T0014	C0012	13.990809	0.513101
T0003,T0014	C0017	16.274286	0.544738
T0003,T0014	C0001	15.561694	0.453153
T0003,T0014	C0015	15.286811	0.450807
T0003,T0014	C0003	18.129914	0.513644
T0003,T0014	C0023	12.767691	0.304870
T0004,T0005	C0002	22.669740	0.573824
T0004,T0005	C0005	22.641666	0.515850
T0004,T0005	C0001	23.189587	0.394332
T0004,T0005	C0020	24.773657	0.526745
T0004,T0005	C0011	27.306174	0.521224
T0004,T0005	C0016	27.322529	0.536547
T0004,T0005	C0000	24.826319	0.350063
T0004,T0005	C0017	26.011995	0.437675
T0004,T0005	C0004	27.155329	0.446014
T0004,T0005	C0003	29.633334	0.469308
T0004,T0005	C0007	28.748908	0.438991
T0004,T0005	C0009	29.169998	0.425046
T0004,T0005	C0021	29.650267	0.405794
T0004,T0006	C0011	21.830141	0.651063
T0004,T0006	C0002	17.185461	0.392582
T0004,T0006	C0015	22.200330	0.659466
T0004,T0006	C0009	22.363875	0.615419
T0004,T0006	C0005	25.800883	0.644679
T0004,T0006	C0016	24.771240	0.490098
T0004,T0006	C0001	24.953868	0.540148
T0004,T0006	C0004	25.352591	0.490900
T0004,T0006	C0023	26.630940	0.429290
T0004,T0006	C0014	25.971493	0.405286
T0004,T0006	C0007	25.865611	0.330985
T0004,T0006	C0000	28.266421	0.424601
T0004,T0007	C0011	13.114787	0.496303
T0004,T0007	C0004	15.152624	0.516794
T0004,T0007	C0009	13.973498	0.522571
T0004,T0007	C0015	13.687541	0.402915
T0004,T0007	C0002	18.265395	0.531689
T0004,T0007	C0023	18.849856	0.339846
T0004,T0007	C0022	22.440289	0.460463
T0004,T0007	C0005	21.264263	0.381693
T0004,T0007	C0014	22.388259	0.451501
T0004,T0007	C0016	23.608893	0.505149
T0004,T0008	C0015	15.103770	0.649950
T0004,T0008	C0005	15.501600	0.409227
T0004,T0008	C0004	18.789422	0.456718
T0004,T0008	C0002	19.297838	0.502275
T0004,T0008	C0009	20.935576	0.608475
T0004,T0008	C0011	21.216167	0.512417
T0004,T0008	C0001	20.044517	0.333817
T0004,T0008	C0000	23.159314	0.429158
T0004,T0008	C0016	27.658117	0.607500
T0004,T0008	C0023	22.645569	0.373319
T0004,T0008	C0010	27.606326	0.491062
T0004,T0008	C0003	28.329542	0.528389
T0004,T0008	C0008	26.223440	0.423605
T0004,T0008	C0012	26.236131	0.388534
T0004,T0008	C0021	28.030752	0.507247
T0004,T0009	C0002	17.797722	0.402803
T0004,T0009	C0011	16.714278	0.412642
T0004,T0009	C0023	17.291083	0.439084
T0004,T0009	C0009	19.243696	0.406635
T0004,T0009	C0004	21.058703	0.463092
T0004,T0009	C0015	21.569410	0.505554
T0004,T0009	C0014	22.277058	0.434684
T0004,T0009	C0022	22.498581	0.365178
T0004,T0009	C0001	23.137062	0.427462
T0004,T0009	C0016	22.017027	0.343206
T0004,T0009	C0005	22.568836	0.409694
T0004,T0009	C0013	27.579275	0.468867
T0004,T0009	C0021	24.598993	0.340025
T0004,T0009	C0017	26.392432	0.327283
T0004,T0009	C0007	26.871955	0.404692
T0004,T0010	C0002	10.803196	0.506390
T0004,T0010	C0004	18.365243	0.529614
T0004,T0010	C0015	22.118501	0.657151
T0004,T0010	C0005	23.534675	0.658897
T0004,T0010	C0009	23.144105	0.609785
T0004,T0010	C0016	23.816940	0.540025
T0004,T0010	C0023	21.209517	0.477380
T0004,T0010	C0001	23.059030	0.457333
T0004,T0010	C0011	26.497307	0.587387
T0004,T0010	C0007	26.007435	0.495168
T0004,T0010	C0003	26.681044	0.513824
T0004,T0010	C0000	28.712869	0.561930
T0004,T0010	C0017	27.819837	0.490981
T0004,T0011	C0002	14.351756	0.399750
T0004,T0011	C0016	19.448494	0.628969
T0004,T0011	C0000	17.093002	0.419830
T0004,T0011	C0004	21.614028	0.601850
T0004,T0011	C0023	19.134845	0.416737
T0004,T0011	C0022	23.173835	0.651288
T0004,T0011	C0009	21.103844	0.551667
T0004,T0011	C0007	22.001526	0.574836
T0004,T0011	C0014	21.618821	0.478142
T0004,T0011	C0001	25.012934	0.441291
T0004,T0011	C0013	25.784119	0.472254
T0004,T0011	C0005	27.229275	0.525089
T0004,T0011	C0011	27.325667	0.441662
T0004,T0012	C0011	15.328067	0.596052
T0004,T0012	C0023	16.920047	0.448746
T0004,T0012	C0016	18.513248	0.495706
T0004,T0012	C0015	20.201381	0.517501
T0004,T0012	C0004	17.168175	0.406889
T0004,T0012	C0009	16.240429	0.365024
T0004,T0012	C0002	22.223730	0.557209
T0004,T0012	C0022	20.102772	0.441803
T0004,T0012	C0014	18.751083	0.326200
T0004,T0012	C0005	20.866397	0.313242
T0004,T0012	C0018	24.145886	0.491491
T0004,T0012	C0003	25.609083	0.544684
T0004,T0013	C0016	18.576767	0.558362
T0004,T0013	C0002	18.598136	0.299494
T0004,T0013	C0009	22.148295	0.520012
T0004,T0013	C0011	20.050914	0.320805
T0004,T0013	C0023	22.099355	0.422922
T0004,T0013	C0000	25.628867	0.536542
T0004,T0013	C0005	25.473244	0.514788
T0004,T0013	C0015	22.750165	0.384202
T0004,T0013	C0007	27.096923	0.578780
T0004,T0013	C0001	24.902029	0.444577
T0004,T0013	C0008	28.322935	0.619004
T0004,T0014	C0023	15.237285	0.570639
T0004,T0014	C0015	19.226606	0.539782
T0004,T0014	C0007	20.321627	0.508808
T0004,T0014	C0009	19.160410	0.451733
T0004,T0014	C0002	22.116205	0.531345
T0004,T0014	C0004	24.277748	0.580393
T0004,T0014	C0001	24.952385	0.525269
T0004,T0014	C0005	25.669051	0.525580
T0004,T0014	C0012	27.151899	0.535562
T0004,T0014	C0003	27.666045	0.525514
T0004,T0014	C0000	29.027211	0.519241
T0004,T0014	C0014	27.908738	0.503009
T0004,T0014	C0008	31.257089	0.601101
T0004,T0014	C0019	32.001018	0.646240
T0004,T0014	C0011	27.555289	0.412228
T0005,T0006	C0012	16.614363	0.583111
T0005,T0006	C0002	17.598903	0.482391
T0005,T0006	C0023	19.573653	0.535360
T0005,T0006	C0021	20.888162	0.607340
T0005,T0006	C0000	19.213461	0.463732
T0005,T0006	C0006	19.810081	0.554839
T0005,T0006	C0001	20.713672	0.523533
T0005,T0006	C0005	17.371575	0.339525
T0005,T0006	C0007	22.772205	0.535066
T0005,T0006	C0008	23.639567	0.580379
T0005,T0006	C0020	21.192060	0.499681
T0005,T0006	C0010	19.090707	0.348217
T0005,T0006	C0014	23.727797	0.427094
T0005,T0006	C0017	26.439146	0.566332
T0005,T0007	C0002	10.358904	0.459903
T0005,T0007	C0009	18.288708	0.642297
T0005,T0007	C0021	22.133975	0.678332
T0005,T0007	C0001	21.283352	0.533513
T0005,T0007	C0005	23.516753	0.601750
T0005,T0007	C0023	23.082892	0.515347
T0005,T0007	C0014	23.675185	0.483984
T0005,T0007	C0007	23.256884	0.467559
T0005,T0007	C0012	25.013530	0.554778
T0005,T0007	C0010	24.782392	0.538200
T0005,T0007	C0015	26.804150	0.571413
T0005,T0007	C0013	22.969480	0.360518
T0005,T0007	C0017	25.081041	0.409946
T0005,T0008	C0007	13.758573	0.512615
T0005,T0008	C0020	15.606027	0.498999
T0005,T0008	C0017	17.977053	0.591301
T0005,T0008	C0001	15.298326	0.391150
T0005,T0008	C0010	20.071690	0.617342
T0005,T0008	C0002	19.246370	0.463739
T0005,T0008	C0013	16.529763	0.257827
T0005,T0008	C0000	20.878418	0.472085
T0005,T0008	C0009	21.025759	0.431704
T0005,T0008	C0023	20.980522	0.422482
T0005,T0008	C0015	24.633551	0.551563
T0005,T0009	C0002	19.465120	0.588711
T0005,T0009	C0005	18.072924	0.416830
T0005,T0009	C0023	20.790640	0.463127
T0005,T0009	C0012	21.993025	0.524763
T0005,T0009	C0000	21.491487	0.370590
T0005,T0009	C0011	23.757955	0.492778
T0005,T0009	C0010	24.080779	0.450785
T0005,T0009	C0001	23.370789	0.460689
T0005,T0009	C0017	23.931358	0.432023
T0005,T0009	C0004	25.066909	0.499716
T0005,T0009	C0016	23.895496	0.460100
T0005,T0009	C0006	26.842190	0.509560
T0005,T0009	C0007	22.349593	0.263023
T0005,T0009	C0014	24.103709	0.333923
T0005,T0009	C0009	24.364133	0.291571
T0005,T0010	C0002	8.355883	0.478599
T0005,T0010	C0010	12.359429	0.547654
T0005,T0010	C0007	14.062708	0.584533
T0005,T0010	C0005	14.537812	0.536360
T0005,T0010	C0001	12.112551	0.400840
T0005,T0010	C0000	13.868606	0.447498
T0005,T0010	C0017	12.834493	0.403961
T0005,T0010	C0023	13.752048	0.381420
T0005,T0010	C0012	16.175995	0.480506
T0005,T0010	C0011	13.265116	0.367226
T0005,T0011	C0007	14.530326	0.608261
T0005,T0011	C0005	15.594398	0.543198
T0005,T0011	C0013	15.822596	0.593427
T0005,T0011	C0001	17.296745	0.645589
T0005,T0011	C0017	12.675560	0.314526
T0005,T0011	C0023	14.895980	0.410644
T0005,T0011	C0010	17.647818	0.537394
T0005,T0011	C0004	19.669321	0.512174
T0005,T0011	C0002	17.070071	0.441166
T0005,T0011	C0011	17.730689	0.446783
T0005,T0011	C0003	18.565127	0.413754
T0005,T0011	C0012	19.722946	0.526434
T0005,T0011	C0006	20.659722	0.495506
T0005,T0011	C0021	19.924086	0.472204
T0005,T0011	C0000	20.075799	0.441241
T0005,T0012	C0002	11.766761	0.381074
T0005,T0012	C0005	18.984992	0.624579
T0005,T0012	C0011	20.035659	0.457057
T0005,T0012	C0009	19.967879	0.446952
T0005,T0012	C0016	20.324963	0.437622
T0005,T0012	C0008	20.625971	0.482440
T0005,T0012	C0022	17.890331	0.332814
T0005,T0012	C0021	21.061969	0.426361
T0005,T0012	C0015	26.268222	0.652711
T0005,T0012	C0001	21.746858	0.380850
T0005,T0012	C0000	19.985181	0.294817
T0005,T0012	C0023	24.186092	0.554048
T0005,T0012	C0006	23.427670	0.441385
T0005,T0013	C0000	12.595328	0.441936
T0005,T0013	C0001	12.303233	0.390066
T0005,T0013	C0005	15.477437	0.534493
T0005,T0013	C0002	17.166726	0.622944
T0005,T0013	C0014	16.678591	0.414623
T0005,T0013	C0010	17.410094	0.492150
T0005,T0013	C0021	20.174970	0.567671
T0005,T0013	C0012	19.213158	0.482753
T0005,T0013	C0007	18.539010	0.392283
T0005,T0013	C0023	17.716046	0.419744
T0005,T0013	C0004	20.364687	0.372003
T0005,T0013	C0017	20.670212	0.476022
T0005,T0014	C0000	14.272338	0.510382
T0005,T0014	C0005	14.615768	0.512256
T0005,T0014	C0017	13.029780	0.426829
T0005,T0014	C0013	14.764959	0.433834
T0005,T0014	C0021	18.350775	0.578481
T0005,T0014	C0007	15.243957	0.360517
T0005,T0014	C0014	20.954875	0.670338
T0005,T0014	C0001	16.786277	0.414529
T0005,T0014	C0002	17.098966	0.419253
T0005,T0014	C0012	17.075047	0.405007
T0005,T0014	C0010	20.752161	0.499338
T0006,T0007	C0015	16.099009	0.453105
T0006,T0007	C0002	16.549449	0.432302
T0006,T0007	C0000	18.592779	0.442477
T0006,T0007	C0011	17.257615	0.293145
T0006,T0007	C0009	21.360032	0.497932
T0006,T0007	C0014	22.000371	0.507240
T0006,T0007	C0001	22.140980	0.424893
T0006,T0007	C0016	24.488494	0.518736
T0006,T0007	C0005	22.996877	0.389732
T0006,T0007	C0010	22.268318	0.408841
T0006,T0007	C0012	28.375165	0.601439
T0006,T0007	C0022	27.559189	0.466836
T0006,T0007	C0023	25.209787	0.332196
T0006,T0007	C0021	28.303220	0.494386
T0006,T0007	C0017	25.164571	0.339082
T0006,T0008	C0006	20.364316	0.514935
T0006,T0008	C0003	22.170139	0.587555
T0006,T0008	C0010	21.911196	0.522890
T0006,T0008	C0001	21.838803	0.489182
T0006,T0008	C0000	20.036616	0.433226
T0006,T0008	C0009	20.890268	0.458073
T0006,T0008	C0021	21.079276	0.435404
T0006,T0008	C0012	21.500957	0.442129
T0006,T0008	C0017	20.508700	0.392847
T0006,T0008	C0007	22.487877	0.461779
T0006,T0008	C0005	20.954943	0.370189
T0006,T0008	C0022	22.625679	0.417020
T0006,T0008	C0019	23.686968	0.457302
T0006,T0008	C0016	23.655068	0.362461
T0006,T0008	C0002	25.161970	0.518370
T0006,T0009	C0002	15.306006	0.375503
T0006,T0009	C0012	19.765399	0.543958
T0006,T0009	C0005	20.282412	0.485915
T0006,T0009	C0009	21.539600	0.465683
T0006,T0009	C0011	22.337228	0.525938
T0006,T0009	C0023	21.648084	0.512270
T0006,T0009	C0014	23.431318	0.510439
T0006,T0009	C0001	23.886528	0.471355
T0006,T0009	C0007	23.729003	0.459140
T0006,T0009	C0003	22.860277	0.403249
T0006,T0009	C0016	23.272787	0.441726
T0006,T0009	C0004	25.665413	0.493096
T0006,T0009	C0021	26.283694	0.452894
T0006,T0010	C0014	12.711102	0.476009
T0006,T0010	C0002	14.000023	0.503912
T0006,T0010	C0001	12.532441	0.464251
T0006,T0010	C0000	14.197920	0.462771
T0006,T0010	C0005	14.744107	0.469698
T0006,T0010	C0013	18.088867	0.510339
T0006,T0010	C0022	17.634485	0.464009
T0006,T0010	C0012	21.999970	0.577965
T0006,T0010	C0017	22.148772	0.574118
T0006,T0010	C0023	22.349920	0.516211
T0006,T0010	C0003	20.768883	0.494757
T0006,T0010	C0007	19.345723	0.353419
T0006,T0010	C0006	24.730575	0.493562
T0006,T0011	C0001	15.525719	0.601762
T0006,T0011	C0005	14.802073	0.387555
T0006,T0011	C0002	17.005937	0.505151
T0006,T0011	C0023	17.963721	0.560823
T0006,T0011	C0012	19.169655	0.517570
T0006,T0011	C0017	19.146120	0.462607
T0006,T0011	C0016	19.515766	0.433502
T0006,T0011	C0011	21.175685	0.486504
T0006,T0011	C0007	19.353659	0.379529
T0006,T0011	C0000	19.234210	0.427066
T0006,T0011	C0010	22.393704	0.448475
T0006,T0012	C0016	19.693711	0.633767
T0006,T0012	C0002	20.690692	0.595962
T0006,T0012	C0005	21.929603	0.597209
T0006,T0012	C0004	22.179397	0.613024
T0006,T0012	C0023	22.006186	0.512294
T0006,T0012	C0014	22.246486	0.568831
T0006,T0012	C0003	24.104918	0.565106
T0006,T0012	C0022	23.423318	0.462959
T0006,T0012	C0009	24.406865	0.543518
T0006,T0012	C0008	24.452991	0.459382
T0006,T0012	C0012	23.384692	0.464709
T0006,T0012	C0000	24.278812	0.421557
T0006,T0013	C0005	13.364610	0.471750
T0006,T0013	C0007	18.404643	0.638262
T0006,T0013	C0003	19.878745	0.547149
T0006,T0013	C0023	19.661255	0.558969
T0006,T0013	C0017	18.966724	0.461527
T0006,T0013	C0014	18.834809	0.364210
T0006,T0013	C0009	22.528964	0.540672
T0006,T0013	C0021	20.796193	0.485323
T0006,T0013	C0012	22.304784	0.514714
T0006,T0013	C0002	20.537131	0.446469
T0006,T0013	C0013	21.007093	0.423296
T0006,T0013	C0000	18.625789	0.227345
T0006,T0013	C0010	21.475941	0.389740
T0006,T0014	C0010	12.996595	0.544257
T0006,T0014	C0002	12.234386	0.364444
T0006,T0014	C0005	17.027500	0.516184
T0006,T0014	C0009	16.830411	0.472000
T0006,T0014	C0008	17.389944	0.455606
T0006,T0014	C0001	15.942112	0.368016
T0006,T0014	C0013	17.243559	0.436299
T0006,T0014	C0006	18.495710	0.475815
T0006,T0014	C0017	18.936373	0.406720
T0006,T0014	C0015	18.886927	0.364441
T0007,T0008	C0002	11.802102	0.457596
T0007,T0008	C0001	14.751151	0.578720
T0007,T0008	C0015	15.952986	0.619994
T0007,T0008	C0022	17.738145	0.526539
T0007,T0008	C0023	19.411937	0.559099
T0007,T0008	C0011	17.148311	0.465480
T0007,T0008	C0000	18.471773	0.413658
T0007,T0008	C0005	20.077625	0.458862
T0007,T0008	C0013	22.552900	0.528282
T0007,T0008	C0017	23.137232	0.532758
T0007,T0008	C0007	19.886212	0.413977
T0007,T0009	C0009	13.336551	0.604861
T0007,T0009	C0002	12.841774	0.612946
T0007,T0009	C0015	11.017409	0.440268
T0007,T0009	C0011	16.563486	0.571624
T0007,T0009	C0014	14.239234	0.418381
T0007,T0009	C0004	16.873745	0.475077
T0007,T0009	C0005	19.749530	0.602612
T0007,T0009	C0023	19.571760	0.561696
T0007,T0009	C0000	18.656812	0.484926
T0007,T0009	C0018	22.488172	0.549193
T0007,T0010	C0002	9.607116	0.431721
T0007,T0010	C0022	15.035331	0.485558
T0007,T0010	C0005	16.911120	0.565512
T0007,T0010	C0007	16.062557	0.418430
T0007,T0010	C0017	20.130186	0.549714
T0007,T0010	C0015	20.484545	0.583271
T0007,T0010	C0016	19.731256	0.465694
T0007,T0010	C0003	19.828424	0.506567
T0007,T0010	C0011	23.876388	0.681426
T0007,T0010	C0001	19.933440	0.400057
T0007,T0010	C0023	21.621620	0.484441
T0007,T0010	C0000	22.355759	0.537291
T0007,T0010	C0006	23.449978	0.499820
T0007,T0011	C0009	11.494752	0.430153
T0007,T0011	C0002	15.442279	0.454569
T0007,T0011	C0004	16.021258	0.494366
T0007,T0011	C0011	18.095560	0.581354
T0007,T0011	C0023	17.751446	0.594024
T0007,T0011	C0021	18.173125	0.583544
T0007,T0011	C0005	16.779835	0.425464
T0007,T0011	C0017	21.111767	0.595110
T0007,T0011	C0014	20.276747	0.450349
T0007,T0011	C0001	20.709450	0.463181
T0007,T0012	C0009	10.139007	0.515984
T0007,T0012	C0011	10.509560	0.496030
T0007,T0012	C0015	9.614686	0.442665
T0007,T0012	C0002	13.242199	0.526803
T0007,T0012	C0004	11.748826	0.370341
T0007,T0012	C0001	15.635156	0.517615
T0007,T0012	C0023	16.108113	0.537365
T0007,T0012	C0000	15.731160	0.475999
T0007,T0012	C0017	19.835599	0.559339
T0007,T0012	C0014	15.620966	0.292342
T0007,T0012	C0016	21.476090	0.647606
T0007,T0012	C0003	21.376519	0.586373
T0007,T0013	C0002	13.990345	0.557287
T0007,T0013	C0009	16.916449	0.547764
T0007,T0013	C0000	18.149891	0.603330
T0007,T0013	C0014	16.914236	0.544953
T0007,T0013	C0015	16.887316	0.490897
T0007,T0013	C0016	19.318802	0.598686
T0007,T0013	C0005	19.919823	0.564097
T0007,T0013	C0023	19.992269	0.501107
T0007,T0013	C0021	20.079673	0.452680
T0007,T0013	C0022	21.925831	0.513710
T0007,T0013	C0011	21.723151	0.479118
T0007,T0013	C0001	19.882252	0.407009
T0007,T0014	C0002	11.608747	0.578321
T0007,T0014	C0023	18.726990	0.538801
T0007,T0014	C0017	19.101081	0.482336
T0007,T0014	C0007	18.768547	0.460623
T0007,T0014	C0018	21.669562	0.547768
T0007,T0014	C0009	19.894811	0.420839
T0007,T0014	C0016	20.336301	0.371060
T0007,T0014	C0014	21.847696	0.513801
T0007,T0014	C0008	23.326483	0.519987
T0007,T0014	C0000	20.852168	0.432650
T0007,T0014	C0010	24.303572	0.540271
T0007,T0014	C0005	22.470620	0.412263
T0007,T0014	C0015	22.854791	0.432554
T0007,T0014	C0012	25.929841	0.556333
T0008,T0009	C0005	16.155098	0.614595
T0008,T0009	C0002	16.886241	0.459511
T0008,T0009	C0007	18.018703	0.481296
T0008,T0009	C0016	17.510878	0.410730
T0008,T0009	C0022	20.314158	0.587050
T0008,T0009	C0012	21.369405	0.572117
T0008,T0009	C0000	18.264379	0.409289
T0008,T0009	C0017	19.479299	0.393723
T0008,T0009	C0014	23.035288	0.596609
T0008,T0009	C0008	23.543566	0.555236
T0008,T0009	C0003	22.413408	0.544171
T0008,T0009	C0013	24.189119	0.572658
T0008,T0009	C0004	22.558874	0.496437
T0008,T0009	C0023	22.889821	0.504933
T0008,T0009	C0001	24.052057	0.437583
T0008,T0010	C0019	11.569961	0.509556
T0008,T0010	C0017	13.223722	0.588850
T0008,T0010	C0014	15.334841	0.614281
T0008,T0010	C0001	13.641583	0.581651
T0008,T0010	C0000	13.260153	0.506668
T0008,T0010	C0012	15.952093	0.616271
T0008,T0010	C0020	15.924683	0.589309
T0008,T0010	C0010	16.462095	0.550305
T0008,T0010	C0002	15.099861	0.441814
T0008,T0010	C0016	17.075497	0.465467
T0008,T0010	C0005	15.220623	0.389120
T0008,T0010	C0013	18.326743	0.461428
T0008,T0010	C0007	17.551690	0.480939
T0008,T0011	C0007	11.751865	0.512638
T0008,T0011	C0003	13.555501	0.590757
